0.00000E+00 4.52766E-04 0.00000E+00 
-5.00000E-03 3.61123E-04  -4.98550E-03
-1.00000E-02 2.68706E-04  -9.97100E-03
-1.50000E-02 1.76289E-04  -1.49565E-02
-2.00000E-02 8.35624E-05  -1.99420E-02
-2.50000E-02 -9.47391E-06 -2.49275E-02
-3.00000E-02 -1.02355E-04 -2.99130E-02
-3.50000E-02 -1.95237E-04 -3.48985E-02
-4.00000E-02 -2.88738E-04 -3.98840E-02
-4.50000E-02 -3.82238E-04 -4.48695E-02
-5.00000E-02 -4.76203E-04 -5.02385E-02
    
    
